CN201510557896.8,20151222,CN106907555A,20170630,F16M11/10;F16M11/18;,天津市祥泰带钢有限公司,宋春梅,一种具有防尘功能的可调电视架,天津市西青区王稳庄镇王稳庄村,300383
CN201510612134.3,20151223,CN106903213A,20170630,B21D35/00;B21D5/00;B21D28/00;B21D53/18;,沈阳斯普瑞机械加工有限公司,于光晖,一种开口式弹性限位卡环冷弯成型工艺,辽宁省沈阳市皇姑区百花山路1号,110000
CN201510715259.9,20151223,CN106901581A,20170630,A47G25/00;,齐盼盼,齐盼盼,挂壁式鞋架,辽宁省沈阳市浑南新区朗云街2-176号132,110000
CN201510734131.7,20151027,CN106903853A,20170630,B29C45/76;,深圳市亚启科技有限公司,蓝全钊,用于注塑机伺服转盘的控制方法及系统,广东省深圳市龙岗区布澜路联创科技园2期24栋5楼,518057
CN201510765095.0,20151222,CN106911179A,20170630,H02J7/35;,宋飞高,宋飞高,一种充放电系统及其方法,上海市黄浦区公义码头街30弄2号303室,200120
CN201510867345.1,20151201,CN106902256A,20170630,A61K36/8988;A61P9/12;A61P1/14;A61P13/08;A61P3/10;A23L15/00;A23L33/105;,卢昕冉,卢昕冉,药物组合物及其应用,浙江省温州市乐清市乐成街道人民路8号,325600
CN201510944997.0,20151218,CN106902331A,20170630,A61K36/9068;A61P1/16;A61K35/64;,王文学,王文学,一种治疗新生儿黄疸的药物,山东省淄博市张店区杏园东路8号,255000
CN201510945145.3,20151217,CN106911285A,20170630,H02P29/00;,青岛三同德金属制品有限公司,赵振荣,一种电机智能节电器,山东省青岛市城阳区惜福镇街道黄家营社区,266000
CN201510945721.4,20151218,CN106908742A,20170630,G01R31/40;,技嘉科技股份有限公司,黄顺治,电源测试装置及方法,中国台湾新北市,0
CN201510945971.8,20151217,CN106911287A,20170630,H02P29/032;,青岛三同德金属制品有限公司,赵振荣,具有短路保护功能的电机控制器及具备其的电机控制系统,山东省青岛市城阳区惜福镇街道黄家营社区,266000
CN201510945994.9,20151217,CN106907603A,20170630,F21S2/00;F21V29/15;F21V29/70;F21V29/89;,宁波源丰消防设备有限公司,郑江义,消防照明灯,浙江省宁波市余姚市低塘街道郑巷村,315400
CN201510946242.4,20151216,CN106910133A,20170630,G06Q50/00;G06F9/445;,阿里巴巴集团控股有限公司,梅哲,一种照片即时分享方法及装置,英属开曼群岛大开曼资本大厦一座四层847号邮箱,0
