CN201510063976.8,20150206,CN104655642B,20170718,G01N21/88;,江苏大学,李新城,一种钢材开裂型缺陷的自动测量、表征分类方法及其系统,江苏省镇江市京口区学府路301号,212013
CN201510064081.6,20150206,CN104890380B,20170718,B41J13/08;,精工爱普生株式会社,森山隆司,打印机,日本东京都,0
CN201510064629.7,20150206,CN104790150B,20170718,D06B21/00;D06B3/10;D06C11/00;D06L1/14;,宁波博洋控股集团有限公司,罗伟芬,仿旧牛仔服加工方法,浙江省宁波市海曙区启文路157弄6号,315012
CN201510064876.7,20150206,CN104699102B,20170718,G05D1/02;G05D1/10;,东北大学,任涛,一种无人机与智能车协同导航与侦查监控系统及方法,辽宁省沈阳市和平区文化路3号巷11号,110819
CN201510064921.9,20150209,CN104618612B,20170718,H04M3/493;H04L29/08;H04L12/58;,上海交通大学,苏州思必驰信息科技有限公司,通过互联网进行云端信息服务的电话系统,上海市闵行区东川路800号,200240
CN201510064982.5,20150206,CN104650761B,20170718,C09J9/02;C09J183/04;C09J179/08;C09J11/08;C09J11/06;C09J11/04;,深圳广恒威科技有限公司,艾瑞克·C·王,用于汽车电子模块的耐高温杂合类导电胶及其制备方法,广东省深圳市龙华新区清祥路宝能科技园A9栋14楼AB,518000
CN201510063976.8,20150206,CN104655642B,20170718,G01N21/88;,江苏大学,李新城,一种钢材开裂型缺陷的自动测量、表征分类方法及其系统,江苏省镇江市京口区学府路301号,212013
CN201510064081.6,20150206,CN104890380B,20170718,B41J13/08;,精工爱普生株式会社,森山隆司,打印机,日本东京都,0
CN201510064629.7,20150206,CN104790150B,20170718,D06B21/00;D06B3/10;D06C11/00;D06L1/14;,宁波博洋控股集团有限公司,罗伟芬,仿旧牛仔服加工方法,浙江省宁波市海曙区启文路157弄6号,315012
CN201510065039.6,20150206,CN104665301B,20170718,A47B88/40;,伍志勇,伍志勇,家具抽屉的集成连接结构,广东省佛山市顺德区勒流镇东风合安工业区一路1号,528300
CN201510064876.7,20150206,CN104699102B,20170718,G05D1/02;G05D1/10;,东北大学,任涛,一种无人机与智能车协同导航与侦查监控系统及方法,辽宁省沈阳市和平区文化路3号巷11号,110819
CN201510064921.9,20150209,CN104618612B,20170718,H04M3/493;H04L29/08;H04L12/58;,上海交通大学,苏州思必驰信息科技有限公司,通过互联网进行云端信息服务的电话系统,上海市闵行区东川路800号,200240
CN201510065232.X,20150206,CN104682954B,20170718,H03L7/085;,北京大学,王源,一种半速率随机数据相位检测电路,北京市海淀区颐和园路5号,100871
CN201510064982.5,20150206,CN104650761B,20170718,C09J9/02;C09J183/04;C09J179/08;C09J11/08;C09J11/06;C09J11/04;,深圳广恒威科技有限公司,艾瑞克·C·王,用于汽车电子模块的耐高温杂合类导电胶及其制备方法,广东省深圳市龙华新区清祥路宝能科技园A9栋14楼AB,518000
CN201510065039.6,20150206,CN104665301B,20170718,A47B88/40;,伍志勇,伍志勇,家具抽屉的集成连接结构,广东省佛山市顺德区勒流镇东风合安工业区一路1号,528300
CN201510065232.X,20150206,CN104682954B,20170718,H03L7/085;,北京大学,王源,一种半速率随机数据相位检测电路,北京市海淀区颐和园路5号,100871
CN201510065282.8,20150206,CN104617231B,20170718,H01L51/52;H01L51/56;H01L27/32;,京东方科技集团股份有限公司,闫光,阵列基板及其制作方法、显示装置,北京市朝阳区酒仙桥路10号,100015
CN201510065282.8,20150206,CN104617231B,20170718,H01L51/52;H01L51/56;H01L27/32;,京东方科技集团股份有限公司,闫光,阵列基板及其制作方法、显示装置,北京市朝阳区酒仙桥路10号,100015
CN201510066638.X,20150209,CN104659555B,20170718,H01R13/52;H01R13/40;H01R13/02;,青岛歌尔声学科技有限公司,王金伟,一种防水连接器及电子终端,山东省青岛市崂山区秦岭路18号国展财富中心3号楼4层401-436户,266061
CN201510066638.X,20150209,CN104659555B,20170718,H01R13/52;H01R13/40;H01R13/02;,青岛歌尔声学科技有限公司,王金伟,一种防水连接器及电子终端,山东省青岛市崂山区秦岭路18号国展财富中心3号楼4层401-436户,266061
CN201510068163.8,20150209,CN104660344B,20170718,H04B10/50;H04B10/60;H04B10/116;,南京邮电大学,杨涛,一种多输入多输出的光通信系统及其信号复原方法,江苏省南京市栖霞区文苑路9号,210023
CN201510069003.5,20150210,CN104638505B,20170718,H01S3/10;,华中科技大学,兰鹏飞,一种产生宽谱带可连续调谐相干极紫外光源的方法及装置,湖北省武汉市洪山区珞喻路1037号,430074
CN201510069150.2,20150210,CN104853476B,20170718,H05B37/02;,深圳市佳比泰电子科技有限公司,张文彬,LED调光电路和LED灯具,广东省深圳市宝安区沙井芙蓉工业区芙蓉一路第7号厂房,518000
CN201510068163.8,20150209,CN104660344B,20170718,H04B10/50;H04B10/60;H04B10/116;,南京邮电大学,杨涛,一种多输入多输出的光通信系统及其信号复原方法,江苏省南京市栖霞区文苑路9号,210023
CN201510069281.0,20150210,CN104638675B,20170718,H02J3/38;H02P9/00;,北京四方继保自动化股份有限公司,常富杰,发电机机端次同步阻尼控制器参数整定方法,北京市海淀区上地信息产业基地四街9号,100085
CN201510069288.2,20150210,CN105366460B,20170718,B66B3/02;B66B3/00;,尹一植,尹準儧,电梯用光通信装置,韩国京畿道,0
CN201510069551.8,20150210,CN104676782B,20170718,F24F3/14;,清华大学,北京华创瑞风空调科技有限公司,一种多级叉流的溶液调湿空气处理装置,北京市海淀区信箱82分箱清华大学专利办公室,100084
CN201510069003.5,20150210,CN104638505B,20170718,H01S3/10;,华中科技大学,兰鹏飞,一种产生宽谱带可连续调谐相干极紫外光源的方法及装置,湖北省武汉市洪山区珞喻路1037号,430074
CN201510069554.1,20150210,CN104697084B,20170718,F24F5/00;F24F13/30;,清华大学,北京华创瑞风空调科技有限公司,一种逆流的溶液调湿空气处理装置,北京市海淀区信箱82分箱清华大学专利办公室,100084
CN201510069674.1,20150210,CN104726688B,20170718,C21D10/00;B21C25/02;,江苏大学,王匀,一种考虑激光冲击效应的法兰内球笼挤压模具设计方法,江苏省镇江市京口区学府路301号,212013
CN201510069150.2,20150210,CN104853476B,20170718,H05B37/02;,深圳市佳比泰电子科技有限公司,张文彬,LED调光电路和LED灯具,广东省深圳市宝安区沙井芙蓉工业区芙蓉一路第7号厂房,518000
CN201510069765.5,20150210,CN104729867B,20170718,G01M99/00;,合肥华凌股份有限公司,王飞,用于冰箱制冷匹配的实验系统及应用其的匹配方法,安徽省合肥市经济技术开发区锦绣大道176号,230601
CN201510069778.2,20150210,CN104616615B,20170718,G09G3/20;,昆山龙腾光电有限公司,陈龙,清屏电路与显示装置,江苏省苏州市昆山市龙腾路1号,215301
CN201510070518.7,20150210,CN104616850B,20170718,H01C17/00;H01C17/30;C08L63/00;C08K3/22;C08K3/36;,清华大学,何金良,一种氧化锌/环氧树脂复合压敏电阻的制备方法,北京市海淀区清华园1号,100084
CN201510069281.0,20150210,CN104638675B,20170718,H02J3/38;H02P9/00;,北京四方继保自动化股份有限公司,常富杰,发电机机端次同步阻尼控制器参数整定方法,北京市海淀区上地信息产业基地四街9号,100085
CN201510071075.3,20150211,CN104709771B,20170718,B65H67/04;H01F41/00;,东莞市大忠电子有限公司,李正中,一种自动卸料装置,广东省东莞市东城区温塘茶上工业大道16号,523000
CN201510072292.4,20150211,CN104696399B,20170718,F16D69/02;C09K3/14;,江苏金麦穗新能源科技股份有限公司,熊万军,一种稻麦秸秆活性炭粉人造石墨摩擦材料刹车片及其制作方法,江苏省盐城市盐都区中心街道办事处工业园,224006
CN201510072564.0,20150211,CN104677957B,20170718,G01N27/26;G01N27/30;,安徽理工大学,石建军,一种金‑钛铌酸层状纳米复合物酶传感器及其制备、应用,安徽省淮南市舜耕中路168号,232001
CN201510069288.2,20150210,CN105366460B,20170718,B66B3/02;B66B3/00;,尹一植,尹準儧,电梯用光通信装置,韩国京畿道,0
CN201510072591.8,20150211,CN104727963B,20170718,F02D41/30;F02D41/14;,清华大学,王金力,一种用于灵活燃料发动机的燃料自适应控制方法,北京市海淀区信箱82分箱清华大学专利办公室,100084
CN201510072663.9,20150211,CN104546723B,20170718,A61K9/127;A61K31/519;A61K47/24;A61K47/22;A61K47/28;A61P35/00;,上海交通大学医学院附属新华医院,刘艳,一种培美曲塞脂质体及其制备方法,上海市杨浦区控江路1665号,200092
CN201510072751.9,20150211,CN104681468B,20170718,H01L21/67;,上海博应信息技术有限公司,李杏明,一种RFID电子标签倒封装热压装置,上海市浦东新区宣桥镇三灶工业园区宣秋路335号10号楼-1,201399
CN201510069551.8,20150210,CN104676782B,20170718,F24F3/14;,清华大学,北京华创瑞风空调科技有限公司,一种多级叉流的溶液调湿空气处理装置,北京市海淀区信箱82分箱清华大学专利办公室,100084
CN201510075159.4,20150212,CN105006014B,20170718,G06T17/00;G06T19/20;,上海交通大学,黄磊,虚拟衣物快速模拟试穿的实现方法及系统,上海市闵行区东川路800号,200240
CN201510075747.8,20150212,CN104706227B,20170718,A47J36/24;,佛山市顺德区美的电热电器制造有限公司,美的集团股份有限公司,电加热盘、电饭煲及制作电极板的方法,广东省佛山市顺德区北滘镇三乐东路19号,528311
CN201510075872.9,20150213,CN104658810B,20170718,H01H33/66;H02B1/04;,合信电气科技有限公司,李友亮,一种分支馈电单元,浙江省温州市乐清市经济开发区纬三路192弄8号,325600
CN201510069554.1,20150210,CN104697084B,20170718,F24F5/00;F24F13/30;,清华大学,北京华创瑞风空调科技有限公司,一种逆流的溶液调湿空气处理装置,北京市海淀区信箱82分箱清华大学专利办公室,100084
